sportsett_id,summary,player_name,team,points,assists,total_rebounds,points_gt_20,is_mentioned
4930,"The Philadelphia 76ers defeated the visiting New Orleans Pelicans, 121 - 120, at Wells Fargo Center on Wednesday evening. The 76ers got out to a great start at home, as they outscored the Pelicans, 38 - 23, in the first quarter. The Pelicans made a push to start the second and quickly cut the gap to just three points. However, the home team was able to withstand, as the Sixers built their lead back up to double digits, and took a 67 - 57 lead into halftime. The third quarter was evenly matched, as neither team gave up any ground. The Pelicans led 96 - 87 heading into the final frame. The 76ers pushed their lead to 15 early in the fourth, but the Pelicans did not break, as the rallied back to make it a one - point game, with one minute remaining. Despite the visitor's best effort, the 76ers managed to stay one step ahead in crunch time, to pull off the impressive, 121 - 120, home win. This marks the fourth straight win for Philly. Joel Embiid led the 76ers with 31 points, 19 rebounds, two assists and two blocks, in 32 minutes. Ben Simmons followed up with 22 points, eight rebounds, seven assists, two blocks and one steal, in 35 minutes. Jimmy Butler and J.J. Redick chipped in 13 points each. The Sixers shot 45 percent from the field, including 10 - of - 29 from long range. Meanwhile, Jrue Holiday and E'Twaun Moore poured in 30 points each for the Pelicans. Julius Randle came up large as well, with 22 points, 10 rebounds, three assists and one block, in 28 minutes off the bench. The Pelicans (10 - 8) will look to bounce back as they take on the Knicks in New York on Friday. The 76ers (13 - 7) play host to the Cavs on Friday.",J.J. Redick,76ers,13,4,2,False,True
4930,"The Philadelphia 76ers defeated the visiting New Orleans Pelicans, 121 - 120, at Wells Fargo Center on Wednesday evening. The 76ers got out to a great start at home, as they outscored the Pelicans, 38 - 23, in the first quarter. The Pelicans made a push to start the second and quickly cut the gap to just three points. However, the home team was able to withstand, as the Sixers built their lead back up to double digits, and took a 67 - 57 lead into halftime. The third quarter was evenly matched, as neither team gave up any ground. The Pelicans led 96 - 87 heading into the final frame. The 76ers pushed their lead to 15 early in the fourth, but the Pelicans did not break, as the rallied back to make it a one - point game, with one minute remaining. Despite the visitor's best effort, the 76ers managed to stay one step ahead in crunch time, to pull off the impressive, 121 - 120, home win. This marks the fourth straight win for Philly. Joel Embiid led the 76ers with 31 points, 19 rebounds, two assists and two blocks, in 32 minutes. Ben Simmons followed up with 22 points, eight rebounds, seven assists, two blocks and one steal, in 35 minutes. Jimmy Butler and J.J. Redick chipped in 13 points each. The Sixers shot 45 percent from the field, including 10 - of - 29 from long range. Meanwhile, Jrue Holiday and E'Twaun Moore poured in 30 points each for the Pelicans. Julius Randle came up large as well, with 22 points, 10 rebounds, three assists and one block, in 28 minutes off the bench. The Pelicans (10 - 8) will look to bounce back as they take on the Knicks in New York on Friday. The 76ers (13 - 7) play host to the Cavs on Friday.",Ben Simmons,76ers,22,7,8,True,True
4930,"The Philadelphia 76ers defeated the visiting New Orleans Pelicans, 121 - 120, at Wells Fargo Center on Wednesday evening. The 76ers got out to a great start at home, as they outscored the Pelicans, 38 - 23, in the first quarter. The Pelicans made a push to start the second and quickly cut the gap to just three points. However, the home team was able to withstand, as the Sixers built their lead back up to double digits, and took a 67 - 57 lead into halftime. The third quarter was evenly matched, as neither team gave up any ground. The Pelicans led 96 - 87 heading into the final frame. The 76ers pushed their lead to 15 early in the fourth, but the Pelicans did not break, as the rallied back to make it a one - point game, with one minute remaining. Despite the visitor's best effort, the 76ers managed to stay one step ahead in crunch time, to pull off the impressive, 121 - 120, home win. This marks the fourth straight win for Philly. Joel Embiid led the 76ers with 31 points, 19 rebounds, two assists and two blocks, in 32 minutes. Ben Simmons followed up with 22 points, eight rebounds, seven assists, two blocks and one steal, in 35 minutes. Jimmy Butler and J.J. Redick chipped in 13 points each. The Sixers shot 45 percent from the field, including 10 - of - 29 from long range. Meanwhile, Jrue Holiday and E'Twaun Moore poured in 30 points each for the Pelicans. Julius Randle came up large as well, with 22 points, 10 rebounds, three assists and one block, in 28 minutes off the bench. The Pelicans (10 - 8) will look to bounce back as they take on the Knicks in New York on Friday. The 76ers (13 - 7) play host to the Cavs on Friday.",Joel Embiid,76ers,31,2,19,True,True
4930,"The Philadelphia 76ers defeated the visiting New Orleans Pelicans, 121 - 120, at Wells Fargo Center on Wednesday evening. The 76ers got out to a great start at home, as they outscored the Pelicans, 38 - 23, in the first quarter. The Pelicans made a push to start the second and quickly cut the gap to just three points. However, the home team was able to withstand, as the Sixers built their lead back up to double digits, and took a 67 - 57 lead into halftime. The third quarter was evenly matched, as neither team gave up any ground. The Pelicans led 96 - 87 heading into the final frame. The 76ers pushed their lead to 15 early in the fourth, but the Pelicans did not break, as the rallied back to make it a one - point game, with one minute remaining. Despite the visitor's best effort, the 76ers managed to stay one step ahead in crunch time, to pull off the impressive, 121 - 120, home win. This marks the fourth straight win for Philly. Joel Embiid led the 76ers with 31 points, 19 rebounds, two assists and two blocks, in 32 minutes. Ben Simmons followed up with 22 points, eight rebounds, seven assists, two blocks and one steal, in 35 minutes. Jimmy Butler and J.J. Redick chipped in 13 points each. The Sixers shot 45 percent from the field, including 10 - of - 29 from long range. Meanwhile, Jrue Holiday and E'Twaun Moore poured in 30 points each for the Pelicans. Julius Randle came up large as well, with 22 points, 10 rebounds, three assists and one block, in 28 minutes off the bench. The Pelicans (10 - 8) will look to bounce back as they take on the Knicks in New York on Friday. The 76ers (13 - 7) play host to the Cavs on Friday.",E'Twaun Moore,Pelicans,30,1,2,True,True
4931,"The Cleveland Cavaliers defeated the host Philadelphia 76ers, 121 - 112, at Wells Fargo Center on Friday evening. The Cavs got down to business right away, as they outscored the home team, 31 - 23, in the first quarter. The 76ers picked up the slack in the second and outscored the Cavs, 31 - 23, in the quarter, to tie the game at 54 heading into halftime. However, the Cavaliers would not back down, as they came out tough in the third and matched the Sixers bucket for bucket, before they emerged with a one - point lead heading into the final frame. The Cavs continued to play one step ahead of the home team 76ers, and managed to build an 11 - point lead with 4:37 left in the game. The Cavs held on from there to earn their first road win of the season, and hand the 76ers their first home loss of the season. Rodney Hood led the Cavs with 25 points on 10 - of - 20 shooting, four rebounds and one assist, in 39 minutes. Collin Sexton followed up with 23 points, five rebounds, three assists, one steal and one block, while Tristan Thompson added 18 points, 13 rebounds and two steals, in 35 minutes. The Cavs shot 53 percent from the field, including 11 - of - 22 from long range. Meanwhile, Joel Embiid led the 76ers with 24 points, 12 rebounds and three assists, in 32 minutes. J.J. Redick tallied 23 points of his own, on 5 - of - 11 shooting, while Ben Simmons and Jimmy Butler tallied 22 points each. The Sixers shot 53 percent from the field, including 13 - of - 33 from long range. The 76ers (13 - 8) will look to bounce back as they take on the Nets in Brooklyn on Sunday. The Cavs (3 - 14) play host to the Rockets on Saturday.",Jimmy Butler,76ers,22,2,2,True,True
4931,"The Cleveland Cavaliers defeated the host Philadelphia 76ers, 121 - 112, at Wells Fargo Center on Friday evening. The Cavs got down to business right away, as they outscored the home team, 31 - 23, in the first quarter. The 76ers picked up the slack in the second and outscored the Cavs, 31 - 23, in the quarter, to tie the game at 54 heading into halftime. However, the Cavaliers would not back down, as they came out tough in the third and matched the Sixers bucket for bucket, before they emerged with a one - point lead heading into the final frame. The Cavs continued to play one step ahead of the home team 76ers, and managed to build an 11 - point lead with 4:37 left in the game. The Cavs held on from there to earn their first road win of the season, and hand the 76ers their first home loss of the season. Rodney Hood led the Cavs with 25 points on 10 - of - 20 shooting, four rebounds and one assist, in 39 minutes. Collin Sexton followed up with 23 points, five rebounds, three assists, one steal and one block, while Tristan Thompson added 18 points, 13 rebounds and two steals, in 35 minutes. The Cavs shot 53 percent from the field, including 11 - of - 22 from long range. Meanwhile, Joel Embiid led the 76ers with 24 points, 12 rebounds and three assists, in 32 minutes. J.J. Redick tallied 23 points of his own, on 5 - of - 11 shooting, while Ben Simmons and Jimmy Butler tallied 22 points each. The Sixers shot 53 percent from the field, including 13 - of - 33 from long range. The 76ers (13 - 8) will look to bounce back as they take on the Nets in Brooklyn on Sunday. The Cavs (3 - 14) play host to the Rockets on Saturday.",Joel Embiid,76ers,24,3,12,True,True
4931,"The Cleveland Cavaliers defeated the host Philadelphia 76ers, 121 - 112, at Wells Fargo Center on Friday evening. The Cavs got down to business right away, as they outscored the home team, 31 - 23, in the first quarter. The 76ers picked up the slack in the second and outscored the Cavs, 31 - 23, in the quarter, to tie the game at 54 heading into halftime. However, the Cavaliers would not back down, as they came out tough in the third and matched the Sixers bucket for bucket, before they emerged with a one - point lead heading into the final frame. The Cavs continued to play one step ahead of the home team 76ers, and managed to build an 11 - point lead with 4:37 left in the game. The Cavs held on from there to earn their first road win of the season, and hand the 76ers their first home loss of the season. Rodney Hood led the Cavs with 25 points on 10 - of - 20 shooting, four rebounds and one assist, in 39 minutes. Collin Sexton followed up with 23 points, five rebounds, three assists, one steal and one block, while Tristan Thompson added 18 points, 13 rebounds and two steals, in 35 minutes. The Cavs shot 53 percent from the field, including 11 - of - 22 from long range. Meanwhile, Joel Embiid led the 76ers with 24 points, 12 rebounds and three assists, in 32 minutes. J.J. Redick tallied 23 points of his own, on 5 - of - 11 shooting, while Ben Simmons and Jimmy Butler tallied 22 points each. The Sixers shot 53 percent from the field, including 13 - of - 33 from long range. The 76ers (13 - 8) will look to bounce back as they take on the Nets in Brooklyn on Sunday. The Cavs (3 - 14) play host to the Rockets on Saturday.",Rodney Hood,Cavaliers,25,1,4,True,True
4931,"The Cleveland Cavaliers defeated the host Philadelphia 76ers, 121 - 112, at Wells Fargo Center on Friday evening. The Cavs got down to business right away, as they outscored the home team, 31 - 23, in the first quarter. The 76ers picked up the slack in the second and outscored the Cavs, 31 - 23, in the quarter, to tie the game at 54 heading into halftime. However, the Cavaliers would not back down, as they came out tough in the third and matched the Sixers bucket for bucket, before they emerged with a one - point lead heading into the final frame. The Cavs continued to play one step ahead of the home team 76ers, and managed to build an 11 - point lead with 4:37 left in the game. The Cavs held on from there to earn their first road win of the season, and hand the 76ers their first home loss of the season. Rodney Hood led the Cavs with 25 points on 10 - of - 20 shooting, four rebounds and one assist, in 39 minutes. Collin Sexton followed up with 23 points, five rebounds, three assists, one steal and one block, while Tristan Thompson added 18 points, 13 rebounds and two steals, in 35 minutes. The Cavs shot 53 percent from the field, including 11 - of - 22 from long range. Meanwhile, Joel Embiid led the 76ers with 24 points, 12 rebounds and three assists, in 32 minutes. J.J. Redick tallied 23 points of his own, on 5 - of - 11 shooting, while Ben Simmons and Jimmy Butler tallied 22 points each. The Sixers shot 53 percent from the field, including 13 - of - 33 from long range. The 76ers (13 - 8) will look to bounce back as they take on the Nets in Brooklyn on Sunday. The Cavs (3 - 14) play host to the Rockets on Saturday.",Collin Sexton,Cavaliers,23,3,5,True,True
4932,"The Philadelphia 76ers defeated the visiting New York Knicks, 117 - 91, at Wells Fargo Center on Wednesday. Philly came into this game as a sizable favorite and a wire - to - wire victory vindicates that notion. In fact, the Sixers rode a 41 - 27 first quarter to victory, as they held a double - digit lead from there. In addition, they led by at least 19 points for the entirety of the second half. Philadelphia dominated through shooting, as they connected on 54 percent from the field and 45 percent from three - point range while holding New York to just 35 percent from the field and 21 percent from long range. Much of that was attributed to the ball movement, with the Sixers out - assisting the Knicks, 34 - 14. The Knicks (7 - 16) had just three players reach double figures in scoring, as Enes Kanter led the way with 17 points and six boards. Mario Hezonja matched those 17 points, adding five rebounds and four steals to his tally. Damyean Dotson led the bench with 16 points, four rebounds and three steals. Tim Hardaway Jr. had a game to forget, as he scored five points on 1 - of - 11 shooting, as that one made shot was a layup. The Sixers (15 - 8) got another sparkling performance from Joel Embiid, as he collected 26 points, 14 rebounds and seven assists/. J.J. Redick accrued 24 points, two rebounds and two assists on 10 - of - 14 from the field. Ben Simmons tallied 14 points, eight rebounds and seven assists. Mike Muscala and Furknan Korkmaz both reached double figures in scoring off of the bench. On deck for Philadelphia is a home matchup versus the Washington Wizards on Friday. As for New York, they're off until Saturday when they welcome the Milwaukee Bucks to The Garden.",J.J. Redick,76ers,24,2,2,True,True
4932,"The Philadelphia 76ers defeated the visiting New York Knicks, 117 - 91, at Wells Fargo Center on Wednesday. Philly came into this game as a sizable favorite and a wire - to - wire victory vindicates that notion. In fact, the Sixers rode a 41 - 27 first quarter to victory, as they held a double - digit lead from there. In addition, they led by at least 19 points for the entirety of the second half. Philadelphia dominated through shooting, as they connected on 54 percent from the field and 45 percent from three - point range while holding New York to just 35 percent from the field and 21 percent from long range. Much of that was attributed to the ball movement, with the Sixers out - assisting the Knicks, 34 - 14. The Knicks (7 - 16) had just three players reach double figures in scoring, as Enes Kanter led the way with 17 points and six boards. Mario Hezonja matched those 17 points, adding five rebounds and four steals to his tally. Damyean Dotson led the bench with 16 points, four rebounds and three steals. Tim Hardaway Jr. had a game to forget, as he scored five points on 1 - of - 11 shooting, as that one made shot was a layup. The Sixers (15 - 8) got another sparkling performance from Joel Embiid, as he collected 26 points, 14 rebounds and seven assists/. J.J. Redick accrued 24 points, two rebounds and two assists on 10 - of - 14 from the field. Ben Simmons tallied 14 points, eight rebounds and seven assists. Mike Muscala and Furknan Korkmaz both reached double figures in scoring off of the bench. On deck for Philadelphia is a home matchup versus the Washington Wizards on Friday. As for New York, they're off until Saturday when they welcome the Milwaukee Bucks to The Garden.",Mike Muscala,76ers,10,1,8,False,True
4933,"The Philadelphia 76ers defeated the Washington Wizards, 123 - 98, at Wells Fargo Center on Friday evening. The 76ers (16 - 8) set the tone early for what would be a comfortable victory, establishing a 31 - 19 first - quarter lead that had grown to 68 - 46 by halftime. Philadelphia had no trouble maintaining a sizable advantage in the second half over the reeling Wizards (8 - 14), who were playing without Otto Porter, Jr. (personal). The Sixers limited Washington to 40 percent shooting (including 29 percent from three - point range) while winning the rebounding battle by a 58 - 42 margin. Bradley Beal led the Wizards with 19 points. Austin Rivers followed with a bench - leading 15 points and also offered two rebounds, one assist, one steal and one block. Thomas Bryant drew a start at center and posted 12 points, seven rebounds. one steal and one block. John Wall got off to a slow start and never recovered, tallying 11 points, seven assists, three rebounds and three steals. Philadelphia saw seven players hit double digits in the scoring column, with Joel Embiid leading the way. The big man posted a 16 - point, 15 - rebound double - double that also included three blocks. T.J. McConnell was next with a bench - leading 15 points. J.J. Redick poured in 14 points. Ben Simmons managed a 13 - point, 10 - assist double - double that also included eight rebounds. Furkan Korkmaz supplied 13 points, five assists, two rebounds and one steal. Landry Shamet turned in 12 points, four rebounds, two assists and one steal. Mike Muscala matched Shamet's scoring total and pulled down 10 rebounds. Jimmy Butler collected 11 points, seven rebounds, four assists and four steals. The Wizards head back home and face the Brooklyn Nets on Saturday evening, while the Sixers remain home to take on the Memphis Grizzlies on Sunday evening.",Ben Simmons,76ers,13,10,8,False,True
4933,"The Philadelphia 76ers defeated the Washington Wizards, 123 - 98, at Wells Fargo Center on Friday evening. The 76ers (16 - 8) set the tone early for what would be a comfortable victory, establishing a 31 - 19 first - quarter lead that had grown to 68 - 46 by halftime. Philadelphia had no trouble maintaining a sizable advantage in the second half over the reeling Wizards (8 - 14), who were playing without Otto Porter, Jr. (personal). The Sixers limited Washington to 40 percent shooting (including 29 percent from three - point range) while winning the rebounding battle by a 58 - 42 margin. Bradley Beal led the Wizards with 19 points. Austin Rivers followed with a bench - leading 15 points and also offered two rebounds, one assist, one steal and one block. Thomas Bryant drew a start at center and posted 12 points, seven rebounds. one steal and one block. John Wall got off to a slow start and never recovered, tallying 11 points, seven assists, three rebounds and three steals. Philadelphia saw seven players hit double digits in the scoring column, with Joel Embiid leading the way. The big man posted a 16 - point, 15 - rebound double - double that also included three blocks. T.J. McConnell was next with a bench - leading 15 points. J.J. Redick poured in 14 points. Ben Simmons managed a 13 - point, 10 - assist double - double that also included eight rebounds. Furkan Korkmaz supplied 13 points, five assists, two rebounds and one steal. Landry Shamet turned in 12 points, four rebounds, two assists and one steal. Mike Muscala matched Shamet's scoring total and pulled down 10 rebounds. Jimmy Butler collected 11 points, seven rebounds, four assists and four steals. The Wizards head back home and face the Brooklyn Nets on Saturday evening, while the Sixers remain home to take on the Memphis Grizzlies on Sunday evening.",Jimmy Butler,76ers,11,4,7,False,True
4933,"The Philadelphia 76ers defeated the Washington Wizards, 123 - 98, at Wells Fargo Center on Friday evening. The 76ers (16 - 8) set the tone early for what would be a comfortable victory, establishing a 31 - 19 first - quarter lead that had grown to 68 - 46 by halftime. Philadelphia had no trouble maintaining a sizable advantage in the second half over the reeling Wizards (8 - 14), who were playing without Otto Porter, Jr. (personal). The Sixers limited Washington to 40 percent shooting (including 29 percent from three - point range) while winning the rebounding battle by a 58 - 42 margin. Bradley Beal led the Wizards with 19 points. Austin Rivers followed with a bench - leading 15 points and also offered two rebounds, one assist, one steal and one block. Thomas Bryant drew a start at center and posted 12 points, seven rebounds. one steal and one block. John Wall got off to a slow start and never recovered, tallying 11 points, seven assists, three rebounds and three steals. Philadelphia saw seven players hit double digits in the scoring column, with Joel Embiid leading the way. The big man posted a 16 - point, 15 - rebound double - double that also included three blocks. T.J. McConnell was next with a bench - leading 15 points. J.J. Redick poured in 14 points. Ben Simmons managed a 13 - point, 10 - assist double - double that also included eight rebounds. Furkan Korkmaz supplied 13 points, five assists, two rebounds and one steal. Landry Shamet turned in 12 points, four rebounds, two assists and one steal. Mike Muscala matched Shamet's scoring total and pulled down 10 rebounds. Jimmy Butler collected 11 points, seven rebounds, four assists and four steals. The Wizards head back home and face the Brooklyn Nets on Saturday evening, while the Sixers remain home to take on the Memphis Grizzlies on Sunday evening.",Mike Muscala,76ers,12,2,10,False,True
4933,"The Philadelphia 76ers defeated the Washington Wizards, 123 - 98, at Wells Fargo Center on Friday evening. The 76ers (16 - 8) set the tone early for what would be a comfortable victory, establishing a 31 - 19 first - quarter lead that had grown to 68 - 46 by halftime. Philadelphia had no trouble maintaining a sizable advantage in the second half over the reeling Wizards (8 - 14), who were playing without Otto Porter, Jr. (personal). The Sixers limited Washington to 40 percent shooting (including 29 percent from three - point range) while winning the rebounding battle by a 58 - 42 margin. Bradley Beal led the Wizards with 19 points. Austin Rivers followed with a bench - leading 15 points and also offered two rebounds, one assist, one steal and one block. Thomas Bryant drew a start at center and posted 12 points, seven rebounds. one steal and one block. John Wall got off to a slow start and never recovered, tallying 11 points, seven assists, three rebounds and three steals. Philadelphia saw seven players hit double digits in the scoring column, with Joel Embiid leading the way. The big man posted a 16 - point, 15 - rebound double - double that also included three blocks. T.J. McConnell was next with a bench - leading 15 points. J.J. Redick poured in 14 points. Ben Simmons managed a 13 - point, 10 - assist double - double that also included eight rebounds. Furkan Korkmaz supplied 13 points, five assists, two rebounds and one steal. Landry Shamet turned in 12 points, four rebounds, two assists and one steal. Mike Muscala matched Shamet's scoring total and pulled down 10 rebounds. Jimmy Butler collected 11 points, seven rebounds, four assists and four steals. The Wizards head back home and face the Brooklyn Nets on Saturday evening, while the Sixers remain home to take on the Memphis Grizzlies on Sunday evening.",Landry Shamet,76ers,12,2,4,False,True
4933,"The Philadelphia 76ers defeated the Washington Wizards, 123 - 98, at Wells Fargo Center on Friday evening. The 76ers (16 - 8) set the tone early for what would be a comfortable victory, establishing a 31 - 19 first - quarter lead that had grown to 68 - 46 by halftime. Philadelphia had no trouble maintaining a sizable advantage in the second half over the reeling Wizards (8 - 14), who were playing without Otto Porter, Jr. (personal). The Sixers limited Washington to 40 percent shooting (including 29 percent from three - point range) while winning the rebounding battle by a 58 - 42 margin. Bradley Beal led the Wizards with 19 points. Austin Rivers followed with a bench - leading 15 points and also offered two rebounds, one assist, one steal and one block. Thomas Bryant drew a start at center and posted 12 points, seven rebounds. one steal and one block. John Wall got off to a slow start and never recovered, tallying 11 points, seven assists, three rebounds and three steals. Philadelphia saw seven players hit double digits in the scoring column, with Joel Embiid leading the way. The big man posted a 16 - point, 15 - rebound double - double that also included three blocks. T.J. McConnell was next with a bench - leading 15 points. J.J. Redick poured in 14 points. Ben Simmons managed a 13 - point, 10 - assist double - double that also included eight rebounds. Furkan Korkmaz supplied 13 points, five assists, two rebounds and one steal. Landry Shamet turned in 12 points, four rebounds, two assists and one steal. Mike Muscala matched Shamet's scoring total and pulled down 10 rebounds. Jimmy Butler collected 11 points, seven rebounds, four assists and four steals. The Wizards head back home and face the Brooklyn Nets on Saturday evening, while the Sixers remain home to take on the Memphis Grizzlies on Sunday evening.",T.J. McConnell,76ers,15,2,2,False,True
4933,"The Philadelphia 76ers defeated the Washington Wizards, 123 - 98, at Wells Fargo Center on Friday evening. The 76ers (16 - 8) set the tone early for what would be a comfortable victory, establishing a 31 - 19 first - quarter lead that had grown to 68 - 46 by halftime. Philadelphia had no trouble maintaining a sizable advantage in the second half over the reeling Wizards (8 - 14), who were playing without Otto Porter, Jr. (personal). The Sixers limited Washington to 40 percent shooting (including 29 percent from three - point range) while winning the rebounding battle by a 58 - 42 margin. Bradley Beal led the Wizards with 19 points. Austin Rivers followed with a bench - leading 15 points and also offered two rebounds, one assist, one steal and one block. Thomas Bryant drew a start at center and posted 12 points, seven rebounds. one steal and one block. John Wall got off to a slow start and never recovered, tallying 11 points, seven assists, three rebounds and three steals. Philadelphia saw seven players hit double digits in the scoring column, with Joel Embiid leading the way. The big man posted a 16 - point, 15 - rebound double - double that also included three blocks. T.J. McConnell was next with a bench - leading 15 points. J.J. Redick poured in 14 points. Ben Simmons managed a 13 - point, 10 - assist double - double that also included eight rebounds. Furkan Korkmaz supplied 13 points, five assists, two rebounds and one steal. Landry Shamet turned in 12 points, four rebounds, two assists and one steal. Mike Muscala matched Shamet's scoring total and pulled down 10 rebounds. Jimmy Butler collected 11 points, seven rebounds, four assists and four steals. The Wizards head back home and face the Brooklyn Nets on Saturday evening, while the Sixers remain home to take on the Memphis Grizzlies on Sunday evening.",Furkan Korkmaz,76ers,13,5,2,False,True
4933,"The Philadelphia 76ers defeated the Washington Wizards, 123 - 98, at Wells Fargo Center on Friday evening. The 76ers (16 - 8) set the tone early for what would be a comfortable victory, establishing a 31 - 19 first - quarter lead that had grown to 68 - 46 by halftime. Philadelphia had no trouble maintaining a sizable advantage in the second half over the reeling Wizards (8 - 14), who were playing without Otto Porter, Jr. (personal). The Sixers limited Washington to 40 percent shooting (including 29 percent from three - point range) while winning the rebounding battle by a 58 - 42 margin. Bradley Beal led the Wizards with 19 points. Austin Rivers followed with a bench - leading 15 points and also offered two rebounds, one assist, one steal and one block. Thomas Bryant drew a start at center and posted 12 points, seven rebounds. one steal and one block. John Wall got off to a slow start and never recovered, tallying 11 points, seven assists, three rebounds and three steals. Philadelphia saw seven players hit double digits in the scoring column, with Joel Embiid leading the way. The big man posted a 16 - point, 15 - rebound double - double that also included three blocks. T.J. McConnell was next with a bench - leading 15 points. J.J. Redick poured in 14 points. Ben Simmons managed a 13 - point, 10 - assist double - double that also included eight rebounds. Furkan Korkmaz supplied 13 points, five assists, two rebounds and one steal. Landry Shamet turned in 12 points, four rebounds, two assists and one steal. Mike Muscala matched Shamet's scoring total and pulled down 10 rebounds. Jimmy Butler collected 11 points, seven rebounds, four assists and four steals. The Wizards head back home and face the Brooklyn Nets on Saturday evening, while the Sixers remain home to take on the Memphis Grizzlies on Sunday evening.",John Wall,Wizards,11,7,3,False,True
4933,"The Philadelphia 76ers defeated the Washington Wizards, 123 - 98, at Wells Fargo Center on Friday evening. The 76ers (16 - 8) set the tone early for what would be a comfortable victory, establishing a 31 - 19 first - quarter lead that had grown to 68 - 46 by halftime. Philadelphia had no trouble maintaining a sizable advantage in the second half over the reeling Wizards (8 - 14), who were playing without Otto Porter, Jr. (personal). The Sixers limited Washington to 40 percent shooting (including 29 percent from three - point range) while winning the rebounding battle by a 58 - 42 margin. Bradley Beal led the Wizards with 19 points. Austin Rivers followed with a bench - leading 15 points and also offered two rebounds, one assist, one steal and one block. Thomas Bryant drew a start at center and posted 12 points, seven rebounds. one steal and one block. John Wall got off to a slow start and never recovered, tallying 11 points, seven assists, three rebounds and three steals. Philadelphia saw seven players hit double digits in the scoring column, with Joel Embiid leading the way. The big man posted a 16 - point, 15 - rebound double - double that also included three blocks. T.J. McConnell was next with a bench - leading 15 points. J.J. Redick poured in 14 points. Ben Simmons managed a 13 - point, 10 - assist double - double that also included eight rebounds. Furkan Korkmaz supplied 13 points, five assists, two rebounds and one steal. Landry Shamet turned in 12 points, four rebounds, two assists and one steal. Mike Muscala matched Shamet's scoring total and pulled down 10 rebounds. Jimmy Butler collected 11 points, seven rebounds, four assists and four steals. The Wizards head back home and face the Brooklyn Nets on Saturday evening, while the Sixers remain home to take on the Memphis Grizzlies on Sunday evening.",Austin Rivers,Wizards,15,1,2,False,True
4934,"The Philadelphia 76ers defeated the visiting Memphis Grizzlies, 103 - 95, at Wells Fargo Center on Sunday evening. The Sixers got out to a quick, 10 - 3, lead but the Grizzlies stuck with it, leading to a, 26 - 25, advantage for the home team, after one quarter. The 76ers stayed on top in the second, where they outscored the Grizzlies, 28 - 19, to take a, 54 - 44, lead by halftime. Things tightened up again in the second half, as both teams matched each other for 24 points in the third quarter, leaving the Sixers ahead by 10 heading into the fourth. The Grizzlies started the fourth quarter with a quick 9 - 1 run, to make it a two - point game. However, the 76ers answered right back, pushing their lead back to nine, with five minutes left. The Grizzlies cut it as close as a four - point deficit, but could not do better than that, as the 76ers held on to earn their fourth straight win. J.J. Redick led Philly with 24 points on 9 - of - 17 shooting, in 30 minutes. Jimmy Butler tallied 21 points, three rebounds, two assists and a block. Ben Simmons finished with 19 points, 12 rebounds, six assists and two steals, while Joel Embiid added 15 points, 14 rebounds, three assists, one steal and one block. Meanwhile, Mike Conley led the Grizzlies with 21 points, five assists, two rebounds, one steal and one block. Jaren Jackson Jr. followed up with 17 points, three rebounds, three blocks and a steal, while JaMychal Green tallied 14 points, seven rebounds and four steals. The Grizzlies (13 - 9) will look to bounce back as they play host to the Clippers on Tuesday. The 76ers (17 - 8) take on the Raptors in Toronto on Wednesday.",Joel Embiid,76ers,15,3,14,False,True
4934,"The Philadelphia 76ers defeated the visiting Memphis Grizzlies, 103 - 95, at Wells Fargo Center on Sunday evening. The Sixers got out to a quick, 10 - 3, lead but the Grizzlies stuck with it, leading to a, 26 - 25, advantage for the home team, after one quarter. The 76ers stayed on top in the second, where they outscored the Grizzlies, 28 - 19, to take a, 54 - 44, lead by halftime. Things tightened up again in the second half, as both teams matched each other for 24 points in the third quarter, leaving the Sixers ahead by 10 heading into the fourth. The Grizzlies started the fourth quarter with a quick 9 - 1 run, to make it a two - point game. However, the 76ers answered right back, pushing their lead back to nine, with five minutes left. The Grizzlies cut it as close as a four - point deficit, but could not do better than that, as the 76ers held on to earn their fourth straight win. J.J. Redick led Philly with 24 points on 9 - of - 17 shooting, in 30 minutes. Jimmy Butler tallied 21 points, three rebounds, two assists and a block. Ben Simmons finished with 19 points, 12 rebounds, six assists and two steals, while Joel Embiid added 15 points, 14 rebounds, three assists, one steal and one block. Meanwhile, Mike Conley led the Grizzlies with 21 points, five assists, two rebounds, one steal and one block. Jaren Jackson Jr. followed up with 17 points, three rebounds, three blocks and a steal, while JaMychal Green tallied 14 points, seven rebounds and four steals. The Grizzlies (13 - 9) will look to bounce back as they play host to the Clippers on Tuesday. The 76ers (17 - 8) take on the Raptors in Toronto on Wednesday.",Ben Simmons,76ers,19,6,12,False,True
